feature_id,activation_mean,activation_max,activation_min,label,chat_desc,pt_desc,type,link
61438,1.9178766012191772,3.3037917613983154,0.8301158547401428,universal,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=61438
126635,1.8368077278137207,2.3294451236724854,1.4430737495422363,universal,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=126635
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,analysis,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,analysis,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,analysis,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,code,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,code,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,code,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,creative,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,creative,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,creative,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,math,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,math,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,math,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,medical,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,medical,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,medical,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,therapy,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,therapy,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,therapy,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
99380,1.9525673389434814,2.659536838531494,1.2516518831253052,trivia,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=99380
131008,1.0734235048294067,1.6350047588348389,0.24553531408309937,trivia,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=131008
89149,0.9584566950798035,1.2053033113479614,0.6472711563110352,trivia,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=11&trainer=1&fids=89149
