feature_id,activation_mean,activation_max,activation_min,label,chat_desc,pt_desc,type,link
12926,3.493535041809082,4.1371660232543945,2.2557597160339355,universal,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=12926
129304,1.359187364578247,1.976021647453308,0.3498348891735077,universal,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=129304
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,analysis,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,analysis,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,analysis,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,code,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,code,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,code,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,creative,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,creative,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,creative,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,math,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,math,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,math,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,medical,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,medical,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,medical,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,therapy,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,therapy,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,therapy,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
87284,2.555640697479248,3.1422572135925293,1.5018892288208008,trivia,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=87284
98082,0.9575942158699036,1.4024598598480225,0.5919268131256104,trivia,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=98082
38808,0.5657723546028137,0.7577003240585327,0.3194364607334137,trivia,,,,https://completely-touched-platypus.ngrok-free.app/?model=llama&layer=15&trainer=1&fids=38808
