feature_id,link
60,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/60
97,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/97
118,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/118
119,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/119
141,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/141
196,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/196
223,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/223
280,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/280
380,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/380
429,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/429
438,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/438
612,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/612
647,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/647
668,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/668
697,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/697
804,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/804
908,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/908
936,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/936
951,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/951
988,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/988
1050,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1050
1106,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1106
1156,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1156
1176,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1176
1289,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1289
1321,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1321
1464,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1464
1589,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1589
1621,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1621
1649,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1649
1664,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1664
1699,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1699
1738,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1738
1751,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1751
1890,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1890
1897,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1897
1955,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1955
2028,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2028
2079,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2079
2160,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2160
2231,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2231
2274,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2274
2288,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2288
2302,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2302
2372,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2372
2426,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2426
2452,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2452
2466,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2466
2501,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2501
2502,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2502
2511,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2511
2520,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2520
2538,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2538
2587,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2587
2603,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2603
2607,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2607
2635,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2635
2650,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2650
2705,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2705
2741,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2741
2756,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2756
2777,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2777
2792,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2792
2932,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2932
2945,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/2945
3060,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3060
3182,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3182
3188,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3188
3199,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3199
3278,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3278
3307,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3307
3428,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3428
3511,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3511
3556,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3556
3557,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3557
3560,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3560
3561,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3561
3605,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3605
3648,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3648
3768,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3768
3770,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3770
3891,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3891
3919,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3919
3975,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/3975
4022,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4022
4100,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4100
4152,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4152
4156,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4156
4189,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4189
4204,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4204
4217,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4217
4291,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4291
4298,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4298
4314,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4314
4385,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4385
4406,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4406
4463,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4463
4513,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4513
4539,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4539
4564,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4564
4627,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4627
4662,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4662
4667,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4667
4674,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4674
4755,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4755
4770,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4770
4785,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4785
4949,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4949
4966,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/4966
5137,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5137
5159,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5159
5235,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5235
5258,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5258
5305,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5305
5347,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5347
5348,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5348
5429,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5429
5432,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5432
5464,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5464
5485,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5485
5507,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5507
5521,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/5521
