feature_id,link
143,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/143
289,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/289
325,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/325
385,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/385
484,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/484
511,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/511
863,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/863
1139,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/1139
1333,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/1333
1381,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/1381
1437,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/1437
2075,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2075
2081,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2081
2115,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2115
2209,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2209
2627,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2627
2666,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2666
2712,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2712
2752,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2752
2758,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/2758
3040,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3040
3067,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3067
3134,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3134
3225,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3225
3280,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3280
3390,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3390
3394,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3394
3445,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3445
3581,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3581
3641,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3641
3903,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/3903
4021,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4021
4137,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4137
4228,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4228
4279,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4279
4341,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4341
4376,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4376
4563,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4563
4565,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4565
4686,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4686
4734,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4734
4924,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4924
4959,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/4959
5006,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5006
5068,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5068
5084,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5084
5196,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5196
5214,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5214
5678,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5678
5901,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5901
5954,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5954
5959,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/5959
6201,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6201
6277,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6277
6345,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6345
6472,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6472
6591,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6591
6627,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6627
6759,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6759
6810,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/6810
7157,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7157
7214,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7214
7373,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7373
7376,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7376
7588,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7588
7692,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7692
7857,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7857
7949,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/7949
8404,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/8404
8889,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/8889
9076,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9076
9087,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9087
9103,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9103
9268,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9268
9394,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9394
9694,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9694
9738,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/9738
10026,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/10026
10362,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/10362
10486,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/10486
10842,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/10842
11138,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/11138
11159,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/11159
11644,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/11644
11667,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/11667
11735,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/11735
11957,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/11957
12015,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12015
12030,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12030
12284,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12284
12364,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12364
12376,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12376
12440,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12440
12668,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12668
12794,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12794
12827,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/12827
13475,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/13475
13556,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/13556
13776,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/13776
13849,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/13849
14028,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/14028
14181,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/14181
14311,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/14311
14325,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/14325
14434,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/14434
14888,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/14888
15273,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/15273
15529,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/15529
15575,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/15575
15726,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/15726
15898,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/15898
15912,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/15912
16092,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/16092
16230,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/16230
16761,https://www.neuronpedia.org/llama3.1-8b/11-llamascope-res-131k/16761
